,industry_detail,industry_code,industry_region,ACID,CCDD,CMSW,CRHW,ENRG,ETOX,EUTR,GHG,HAPS,HCAN,HNCN,HRSP,HTOX,JOBS,LAND,METL,MNRL,NNRG,OZON,PEST,RNRG,SMOG,VADD,WATR
333,Business support,561400,US,211330.4251089836,62329947.03115957,1055995638.409961,4626749.106335069,10332371.209190562,199326.96173623006,32120.123724765977,300803103.8450311,137235.56987144143,0.04836493972142743,0.10238594833040958,47118.23389423478,0.1508415556203271,1017830.1277752329,87454591.23684226,1219.5310313334685,0.0,0.0,33.035285050630144,22.350056555856106,10332371.209190562,10749403.435412394,47524555681.81576,28276552.195718277
334,Travel arrangement and reservation,561500,US,20803.731603871936,33241869.324814606,570137791.5115172,1704334.4772294038,0.0,38674.38592228737,553970.1695636063,123050262.1352726,7345.27851332101,0.00774801823518941,0.01534069193953186,2659.5938931004034,0.023105081320022057,189544.39140700438,24953823.443122003,2.784824455217864,0.0,0.0,0.014188658427858042,0.0,0.0,846155.5970715383,19037002286.555695,16678210.977929948
335,Investigation and security,561600,US,108948.34309205238,39064301.10539566,668033339.2056236,2025086.6957161508,4741653.566902764,230936.6953147357,27258.17431595283,205328370.3848854,29448.021718066168,0.036411453593680095,0.07396471001134045,16270.022949531014,0.11045337674542516,857595.0405696637,20491545.30086104,2430.816807992734,0.0,0.0,0.7643289330094394,0.47995888763101363,4741653.566902764,4236442.201175333,34556776648.93072,30956057.62460229
336,Buildings and dwellings services,561700,US,1861918.2011639269,123969038.63725525,2106507422.4716594,6379949.754321723,1075003.9214510075,1976740.813438538,862722.0030005536,1763524271.8250587,608875.4786296635,0.7114159569272781,2.7080168110234664,241773.7775334129,3.420938525067098,1878494.3708174725,39107884.950372525,375.1102242738983,0.0,0.0,6937.433122854921,0.06662626470181732,1075003.9214510075,81644638.10890818,91720691356.27702,48461839.77702465
337,Other support services,561900,US,175864.0337670379,29673763.563745964,504777758.2158952,1810856.442655263,174166976.89516804,342010.6517275963,39507.17943881587,423146445.85715944,74973.26141804499,0.06086396191458654,0.23188883569925928,54596.66619963525,0.2928846870061148,292566.36751351156,15509617.00720126,3287.533422449055,0.0,0.0,1.1847438178215048,0.7189213677065066,174166976.89516804,6956854.286817976,20528853965.891987,25654973.16180821
338,Waste management and remediation,562000,US,140615193.09037828,29549009.369470622,426101029.18524694,2976142140.0430098,656142935.4432914,1956063657.8993597,12825760.936831314,125113668681.2364,25625305.13996867,11.963965318191693,132.254723331122,153671682.43411896,144.22786165202797,423740.0705805635,284995666.39431363,123043.6390188981,0.0,0.0,9762.265041152652,509.3238615406498,656142935.4432914,3109882994.375135,51997050131.891975,106517458.46120316
339,Elementary and secondary schools,611100,US,527139.0936095658,13002030.387301672,642484043.2497584,1838736.8026471192,21352379.951431036,485748.2291947804,21635529.65122894,5363158351.057603,46210.29562081276,0.06278724066522536,0.16409935571412404,64716.081565710905,0.22701954643741085,8182344.024500945,622232008.6860124,5708.40514189117,0.0,0.0,2.526098974961848,1.102356975183848,21352379.951431036,13689390.141823059,29703789320.500004,118173586.01776516
340,"Colleges, universities, junior colleges, and professional schools",611A00,US,23813773.150031798,47460778.77954777,2143903564.048206,10740238.174094433,5298268876.756715,7527501.736726195,1941873.435941815,12578188091.340063,1047857.7435752846,0.9077865716125288,2.673197071047212,2349650.1747993245,3.5829030854567496,3064296.4665647987,1399540206.7509375,89048.87990251592,0.0,0.0,381.1407761565504,12.895992189392935,5298268876.756715,277413585.0987865,128430435740.10236,1715003757.5553725
341,Other educational services,611B00,US,378720.39607274515,26157634.3631921,1187181631.443597,4160056.4603571296,9151477.030908555,2015061.7615219913,1015316.6805346173,818751120.1577944,1933484.7755476264,0.6364662345183302,2.2511221704176965,230880.3679344502,2.8889652175831175,745450.2535457135,880915623.9573103,1927.3115850263819,0.0,0.0,2.333402649416073,0.3398080505577299,9151477.030908555,42307315.961045705,42483449282.108345,71823343.47213054
342,Physicians,621100,US,112425.2396140368,40837142.821417086,1718328339.2811098,8700096.556596069,0.0,93259.87312110706,13673.031975810094,880218810.3799543,30402.93542394747,0.03940446374560534,0.07187875830767677,13893.01972267833,0.11136089172385868,2131430.9464454777,405324342.0291062,5.044979689029803,0.0,0.0,0.0014355547079620968,0.0,0.0,4548930.987329073,243186123030.89975,63286462.805240616
343,Dentists,621200,US,47746.959716966274,12798643.111840356,538591126.0882243,2635603.67212382,0.0,47736.83914721904,5995.029618361753,406499037.03307956,14763.015533675054,0.019204957937920916,0.03737005399329489,6210.849939154791,0.05661527463630437,933397.4558097486,100462888.24280208,0.8780010761420411,0.0,0.0,0.0,0.0,0.0,2042051.8635716762,75199662048.03798,33304882.88693673
344,Healthcare practitioners (except physicians and dentists),621300,US,40410.23664291173,8193802.026980752,320656961.79859746,1556261.578519213,229925.73592571128,35872.076638406914,4986.072221093318,222783041.89058298,23323.146516033594,0.014708324506334162,0.028895201514812924,4994.174420148894,0.04363349993362523,595565.76002418,53552498.421686426,1.139951600670672,0.0,0.0,1.7597897573774488,0.0,229925.73592571128,2423813.7276645023,47660673296.7527,1050021.8626210282
345,Outpatient healthcare,621400,US,266498.91554878734,9845095.084547518,386328532.1178911,2111275.2962451573,7311147.185511609,591151.0452577312,74076.91091349996,580790266.9284755,61466.20658671304,0.08032291552576057,0.1543644488608243,38954.8264970044,0.23485719179773562,549778.0797783631,54874521.80088123,6833.40687001131,0.0,0.0,2.1448555315681124,1.3341023036966633,7311147.185511609,9668877.987335071,50386600778.81092,53457446.268363975
346,Medical laboratories,621500,US,20011.93054603553,4072628.980928137,171383392.01738018,5378436.699655094,0.0,18921.86864895574,10656.433161275512,54369087.70251381,9087.18107372007,0.010026139494111621,0.008698986847094706,2758.794145599227,0.01873706610905637,207180.94613833568,34576329.080721706,4.0615082389663,0.0,0.0,0.0,0.0,0.0,915001.3649469131,24026099424.1138,14166187.615872435
347,Home healthcare,621600,US,392241.47832579154,7326638.204992347,270972411.2199617,1431474.3313201517,11592747.002865845,908130.9538439674,108367.83522038681,698306192.294244,91414.46498548043,0.11464779005928745,0.23303182591928395,58525.0242888906,0.34792184798961784,911591.2217426454,74164299.40333998,10807.67698395362,0.0,0.0,3.4497788588029596,2.106667976663762,11592747.002865845,14157032.949540108,46534406897.98696,40188396.78975806
348,Ambulances,621900,US,114669.53027343648,4309575.280057197,174373240.6257503,914088.0520283164,221826354.08996668,213799.05588804834,26408.77106589397,342085237.33774674,22433.819711228294,0.03373744600161756,0.09303947484074582,14995.725753816572,0.12684773605983302,260385.73284590145,38127927.97042284,1882.3744872172495,0.0,0.0,0.7353973543699892,0.363864019961454,221826354.08996668,4319540.951137768,23038522634.980988,12281473.898826817
349,Hospitals,622000,US,11796997.959472,83102728.89898704,3067481208.9294634,21855083.88652856,139834692.77185556,12213627.857935006,1932286.3489181593,12400681286.704657,1503517.4831079207,1.9819380669677347,3.8974802347981217,1628626.2083597064,5.8835860280231245,5121961.763149604,1096057990.4056344,126782.12955170506,0.0,0.0,51.38032101632839,24.43965335643729,139834692.77185556,331143062.81868064,403703454413.6812,698198970.274541
350,Nursing and community care facilities,623A00,US,908994.0045567054,38277282.96348502,1528010998.9343953,7363344.284554279,0.0,479869.6035707757,96846.48586294083,2726691859.0360317,150846.97335831728,0.18723915311314768,0.37011571907201263,93387.45151571569,0.5577519216203102,2275928.522423293,841020749.1807747,84.4244773406854,0.0,0.0,0.25433795861704095,0.0,0.0,21678024.927525133,92130509274.05957,159813674.3328656
351,"Residential mental retardation, mental health, substance abuse and other facilities",623B00,US,275975.9286408989,8708502.571427159,366480605.38524455,1794879.2430998576,155.70135784757224,80789.17784789526,25203.210378452262,484931840.3494723,29063.25010693128,0.03115685425404198,0.06068408628457533,31618.75036747655,0.09190665238989038,647169.4580461438,59164840.955244854,177.74743668993904,0.0,0.0,0.0018253604908149733,0.0,155.70135784757224,5781384.073814032,25209183600.274857,23054726.704644173
352,Individual and family services,624100,US,121314.70270226299,93079950.33352752,1595225764.1637897,4793466.84695714,1729824.0579679105,201382.19823148777,24086.886125347522,399732344.42382675,32846.74750437424,0.04215745866015444,0.08116005948111463,16703.647519676775,0.12340694358938091,1602171.3789913629,64842285.47774072,1626.8826646419893,0.0,0.0,0.5099268622688161,0.31462334349029014,1729824.0579679105,4780364.1203971505,44677603079.83839,20284531.72071618
353,"Community food, housing, and other relief services, including rehabilitation services",624A00,US,62962.26435045019,55868404.38943324,957893216.4345877,2876774.568283946,374032.44552654907,72501.43633872186,10743.319122494242,308050015.1007212,16435.427524232877,0.02090268771139313,0.04125180366954707,8261.835753547739,0.06219860332096615,451563.62361502746,168921723.9520871,351.1804298884685,0.0,0.0,0.11064992575130805,0.06812820752497682,374032.44552654907,2538578.2457896033,21184814957.050564,21708002.770803735
354,Child day care,624400,US,127328.26324461802,72064132.6849007,1237162086.0919785,3719467.8058705744,1278203.7108887336,185403.20459784038,22501.05543848285,619199876.9552138,36534.1413313129,0.04623697086044839,0.09218751581582738,17373.44689764559,0.13852245932257765,911923.0259001212,525171281.21965504,1195.4150006653363,0.0,0.0,0.3756115216956124,0.23280457736960386,1278203.7108887336,5175075.627364346,34006538084.29736,33941976.553952985
355,Performances,711100,US,553199.2336013565,9066054.355313571,270372277.0289292,2346091.0942941476,16351.191442663689,5646066.047233157,741134.153010693,145963475.7399118,6155055.138018673,1.8215017895064896,6.95387244038813,661260.6468302527,8.779325997796382,129446.93225442087,13048901.102723457,47.488522900515015,0.0,0.0,0.0,0.0,16351.191442663689,109920949.01602258,16581386395.83291,15399291.968109531
356,Sports,711200,US,598851.8446475255,8479521.803131865,284055929.4448738,2417305.250313653,188320506.8625939,4184141.8657497964,489003.89175324247,173269588.29320443,4500752.44719792,1.3352735143496997,5.08393720539026,503314.3554284946,6.4221074095383095,133378.425275125,40261320.205374934,981.8528704906075,0.0,0.0,3.1436268849460225,0.14895772037131189,188320506.8625939,82554497.19963478,25512569915.665558,24266830.978896108
357,Promoters and agents,711A00,US,725820.1840253583,6490207.013228243,212459449.11054757,1908202.2128149644,2197254.5385565828,7412410.317837156,554208.6534455545,179144445.87923658,8058705.776847093,2.3858614498555757,9.112521349321435,865288.0721696019,11.503558794353655,93145.7205729656,3850250.301700236,463.1399250181086,0.0,0.0,0.14008460062863756,0.07851755117675054,2197254.5385565828,143980647.80358565,12668467670.392263,19984023.08641788
358,"Independent artists, writers, and performers",711500,US,195800.17641243254,6872560.124421556,225695715.86167908,1952701.1163507986,98452.62770297233,2032300.468163068,27982.152402390406,34297458.00528921,2227839.085898509,0.656082820233807,2.5049525975032485,237984.50303774182,3.1624558849563713,37691.61147466494,5999007.57496341,34.610036066392425,0.0,0.0,0.00558429292218472,0.003475671805947704,98452.62770297233,39623030.26628812,15385326805.1425,4103306.639263169
359,"Museums, historical sites, zoos, and parks",712000,US,1030726.8193701283,16328683.03014303,532352980.5424501,5206928.698481006,2025307.9664737964,9915943.472690532,811243.8354825457,306473446.4480035,10659521.039600942,3.1713568091240116,12.083411658893471,1154359.4047262508,15.261647910612584,133621.95463969102,11181966.203286046,2022.7508955076632,0.0,0.0,0.5949838223023377,0.36885605657536186,2025307.9664737964,192673789.5198285,6783475279.198902,14183489.445966499
360,Amusement parks and arcades,713100,US,738353.7565193956,13739596.739963567,451154073.30274755,3964280.871468766,184143.63769163663,6344173.961551728,107242.68702854746,118365886.43964662,6922905.332272534,2.0478188718050845,7.8110843659127625,774065.2870334375,9.863345473733242,101605.49654191015,9418346.315634036,72.07669295564786,0.0,0.0,1.7157185117028204,0.0,184143.63769163663,127634438.8632617,9132288538.379951,21312209.993801765
361,Gambling establishments (except casino hotels),713200,US,9840216.49844806,72375480.96579592,1636351672.596343,13491249.730349887,45252549.65691581,26544058.652179398,7112427.871608765,1707698715.2180848,26846005.228824418,8.1567682540327,30.587166187089494,3573991.23044415,38.761619340934494,474703.854403568,153589560.18723574,27081.349527875293,0.0,0.0,9.4352719371279,4.825318178410206,45252549.65691581,661041081.6706847,53731869366.01608,137351297.62481654
362,"Golf courses, marinas, ski resorts, fitness and other rec centers and industries",713900,US,31816930.309138425,63656019.88278395,2037836871.1922145,22201471.58744478,50971678.52966474,15694513439.147493,18900993.841293372,3923056408.0345087,69735506.70716923,21.05681234228489,81.09812531739699,14437201.049107987,102.19885209868329,950004.2030203436,18651241751.953747,5078.792350763309,0.0,0.0,933.0420118686251,439208.4470779196,50971678.52966474,1296393924.7389326,33968061838.966244,3084924994.000893
363,Hotels and campgrounds,721000,US,2337038.0781117235,160058220.98005506,2136136784.7645586,15753584.60276478,302711229.8343626,1709092.438063579,23279184.924042065,4168095831.6802893,715774.8985206774,0.438722104388113,1.1556660204068379,344321.3113108966,1.5953369366687624,1356855.5557550539,590727861.4841976,8842.30110891839,0.0,0.0,22.64960633304031,1.4559045364821774,302711229.8343626,60089286.15063358,90987882549.93953,349490594.93061256
364,Full-service restaurants,722110,US,926718.8109870311,114165044.36303687,11311945978.191708,62490750.23696744,4642634.821878033,48944772.41269293,853636.573002439,6101414837.7612095,2569588.6874608276,7.14627220019202,1.0661709646067732,37365431.337043665,8.226959170320692,4635488.443860414,387684109.4075045,2701.4448097196178,0.0,0.0,1.4361791702418056,0.43050746904890813,4642634.821878033,70012561.3048901,142148191817.3895,366470955.41628826
365,Limited-service restaurants,722211,US,2319277.910165179,216676485.93992192,13852342422.723475,72312083.28030875,22595478.437931836,65358494.59013759,990374.8401602639,5028671277.965357,18611542.38704002,12.081984289439148,18.869494714547432,40814200.26143962,30.976617949862252,4884775.401684708,448480727.8030652,1436.5921588918527,0.0,0.0,1412.6925994277847,0.15470945317241044,22595478.437931836,374856296.20041984,188645135810.1335,605035404.8834621
366,All other food and drinking places,722A00,US,2912889.688337733,64620491.1220495,2281110636.4645915,13489916.462039134,230885778.96430066,2574463.229707931,6789066.235818574,2638334011.845001,269517.2878758119,0.39797539059560855,0.8781154805451016,1062485.1494400199,1.2769242516416912,1520397.2953303845,257449068.94102418,15605.813870744441,0.0,0.0,73.45668500456465,2.819484195893367,230885778.96430066,49356711.296703964,52235733956.03958,192394387.43751976
367,Vehicle repair,811100,US,667900.2163590983,227518982.3365754,2050689600.1678002,22123192.56804644,21922577.22389599,3686720.7800728627,396892.22729237337,1652376999.070581,50724332.55909687,0.6202477333243489,5.769109411944668,228779.8113989651,6.390983279701357,1523381.0774004976,263083875.21344382,2224.0534942752047,0.0,0.0,4103.503907835331,7.449727444399691,21922577.22389599,586819941.3026024,131415032101.73318,115165059.8597163
368,Electronic  equipment repair and maintenance,811200,US,139368.715738661,33910042.01218063,349834630.74156266,4084563.8380413465,6393914.661018321,640024.6131158861,36529.57574684019,312382195.420484,3533320.417701386,0.06622179627115106,0.39804813681494366,64666.969982285365,0.464395776043971,221107.98110946573,46720563.9954364,37.44278851413903,0.0,0.0,756.1779803948535,17.995893541559035,6393914.661018321,56767521.31248737,29287887983.142773,12249919.257871956
369,Commercial machinery repair,811300,US,174403.98801817853,39961867.19252501,436870738.4013635,6936743.588359022,7155525.501986002,802044.574359602,49866.42554210137,644996910.8814486,4897068.662548203,0.07335308681926316,0.5381935214843034,98286.16753233812,0.6116895445763281,289808.6721779064,35568905.51159652,302.2395956953326,0.0,0.0,1092.8547652542802,28.788416334099008,7155525.501986002,69860100.33866888,42981782010.791985,15584237.267496675
370,Household goods repair,811400,US,160895.73605678542,40731725.671650276,407430909.62393546,5037668.681940005,7442649.3117008135,1119827.8699309034,173368.34522647574,342465638.54443717,1842971.7471606575,0.3482599907118297,1.258613268114618,131022.84181725132,1.607871528660509,206601.94164316138,43021818.65269699,549.7897674168893,0.0,0.0,403.3773970005194,5.644383827871501,7442649.3117008135,38183330.99925882,28765349073.908703,43835821.56695956
371,Salons and barber shops,812100,US,69478.06362409225,56269823.10353504,559597315.9821216,10223443.403545354,310072.8315490839,68451.79134965081,9536.820091184567,387915089.6201999,22058.115911141656,0.026953918033430332,0.053372834214580195,9004.131536515482,0.08038391822553123,547328.3044993269,38896953.91691198,3.493503371692639,0.0,0.0,0.7067297302496052,0.00018625515454757886,310072.8315490839,2990268.940130332,41415903215.49239,31910441.604686484
372,Funerary services,812200,US,135714.7380788879,18292396.36265689,182158474.70360366,3347558.759383823,0.0,4895099.47739951,12647.81969014844,228210648.2986977,18683.748369859382,0.019983454316158764,0.03071102448641687,111414.82997747828,0.05072791443069401,136399.21413527583,32232461.310063966,272.53694205780744,0.0,0.0,3.604376426350449,0.0,0.0,3859813.447015728,13751821131.62384,8154497.579226731
373,Dry-cleaning and laundry,812300,US,568897.6929820582,25359572.381189603,252189651.07404914,6877821.353903824,0.0,7398046.106380104,89163.55621244064,2241939518.6167235,9805175.582633112,3.310135091382455,12.169555586087357,103211.09373044185,15.518615708095167,315334.3154740779,34521402.67764664,20.192135578423233,0.0,0.0,3998.210687273415,0.0,0.0,54478810.347418755,17999273118.488297,88317079.9152804
374,"Pet care, photofinishing, parking and other sundry services",812900,US,213204.7022057462,67432732.90784378,659828073.518374,23143267.914194476,5625272.246455809,1046005.9338955695,985012.8022845215,379940532.6904255,466297.4743263309,0.12729268039231192,0.4012141199608329,50818.44767643472,0.5287700849252388,332309.90390774363,51081340.46322092,3254.1571000170734,0.0,0.0,28.9629823194607,0.6319996277513704,5625272.246455809,16793476.95824565,42143137933.46276,21218023.72226697
375,Religious organizations,813100,US,272152.4520682119,38081298.09482591,653116159.6468141,1955640.432166815,0.0,253434.7469088073,34497.76944360519,1093184730.1980634,78925.99316659561,0.099410051181493,0.19807530991212835,34916.34666867948,0.29769687076832246,0.0,1755221825.2511868,6.076770248972265,0.0,0.0,0.0,0.0,0.0,11368408.657961976,25297573105.806995,92698597.87967643
376,"Grantmaking, giving, and social advocacy organizations",813A00,US,36708.39046204174,19459620.729307953,333737174.0691325,2156885.3187500713,0.0,30713.401732604463,113531.93063965206,69834192.67514853,9319.443348759774,0.012068335932560398,0.023405957455543983,4616.235766754858,0.0354999659326504,328183.97261211777,13229283.07845451,0.5841834468254269,0.0,0.0,0.0,0.0,0.0,1456973.590323013,31646726298.962112,3692640.2481669444
377,"Civic, social, professional, and similar organizations",813B00,US,238351.02874793895,27352381.697265457,468764374.47450113,1457669.8943076793,6683.838912388596,224745.83166428187,186938.93021647603,1031103049.003374,69932.75045430587,0.08826976609803575,0.1755219166021508,30274.20391595282,0.2639793296937799,699539.2989029639,75820538.49395733,4.366699188577026,0.0,0.0,0.05099283752377806,0.0,6683.838912388596,10027419.829211516,50453919378.52405,107755543.84339453
378,Household employees,814000,US,49.33059201405268,0.0,0.0,58209.9548975711,0.0,4.448758447979196,4731.8640334543525,0.12740037866123358,0.21962833496911985,1.4613550275664998e-06,9.657478194100358e-06,3.6050212484957487,1.1121929667985643e-05,802207.8117526083,12964097.301704409,0.001594437914403816,0.0,0.0,6.438815237315836e-05,0.0,0.0,1767.4221763577693,19287544479.318573,0.0
379,Federal general government (defense),S00500,US,13473819.215232454,10820522.879802525,101022274.18746272,38630517.080496565,2714300093.109652,38163332.57131831,4415978.005289537,18785788350.107315,3212714.2028518785,3.9776483705395833,8.197436359569979,2098574.392610416,12.183500296869461,1296045.0113846615,89466420119.5305,491513.75429300667,0.0,0.0,154.34559357552672,95.9111085521394,2714300093.109652,489798874.5781647,376132406795.3713,514801283.4301666
380,Federal general government (nondefense),S00600,US,2761351.481130334,33182456.326867253,309603083.0651872,69938920.39370298,0.0,15836951.882034833,1788344.559322101,2479023666.2713833,350856.3530192792,0.39202519139265674,0.9437293057785735,542097.2997879649,1.3365628871022535,796649.6281663532,106516361.50004773,260049.63959288105,0.0,0.0,81.6864227997663,50.75996133690914,0.0,72345177.61664525,215057980448.98294,177763598.30354458
381,Postal service,491000,US,911098.1803829393,137479137.963791,2127237049.1204128,929960.5919478132,0.0,904482.0042493804,114534.64555946941,3083779477.22573,290664.45490136516,0.35485974580544494,0.7071118866815107,118292.46435841614,1.062726832605544,859568.0141007812,167375679.44591188,17.59541682266377,0.0,0.0,476.932589209978,0.0,0.0,39693571.15402407,59412265568.2537,175232811.94074482
382,Other federal government enterprises,S00102,US,23329.89492583612,170810.5941941543,1595054.1741395318,352611.58160459425,0.0,170277.4432890539,795737.3362671686,103618539.6169952,1546.6307670194135,0.001363249230139996,0.004558726493862843,5092.742855005975,0.005924590184523788,3492.069310286741,480083.46528836124,2923.043977181023,0.0,0.0,0.9207376648197819,0.5705785398425405,0.0,482152.98152427084,1553732718.5255818,20287570.81246862
383,State and local general government,S00700,US,41166879.08689671,146045397.83738714,1363623288.0563743,17412998.752920795,1483756617.2673547,110856736.306857,12856606.624339266,63857744402.70736,10045897.72407849,12.466788133911045,25.652231090985197,6321244.454935833,38.1453968852689,5773582.663832016,2179424121.588682,1387210.2250491588,0.0,0.0,435.5971293179534,270.68015325933925,1483756617.2673547,1516643262.4477184,1138733507475.8936,3928845912.2873464
384,Other state and local government enterprises,S00203,US,6621987.196999221,213543.82471297483,3118689.150847512,568211.4886924146,266108775.6590012,6297873.607694559,462615676.23123354,3355014834.6143847,440496.82414027763,0.49413141327974325,2.6479706706495527,813993.4930722321,3.1431064663238146,147142.24742841237,45202098.41000829,68644.64529952068,0.0,0.0,324.0128881545729,13.146432181230375,266108775.6590012,100865603.52428976,38072283135.98143,109147127.78901452
385,Used and secondhand goods,S00402,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,Noncomparable imports,S00300,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,Rest of the world adjustment,S00900,US,17347.8624853467,208464.83803969817,1945044.5721077458,439382.9549242749,0.0,99493.76792994556,11235.062143859492,15574171.543997709,2204.2133375202257,0.002462851671561813,0.00592886719851281,3405.6618560379156,0.008396797483736724,5004.856604772138,669176.3813369796,1633.7309530674488,0.0,0.0,0.5131852425646896,0.3188934241264205,0.0,454499.97993656615,1351076201.88871,1116778.6786084792
